,GO Primary Key,Council District,GO Highest Offense Desc,Highest NIBRS/UCR Offense Description,GO Report Date,GO Location,Clearance Status,Clearance Date,GO District,GO Location Zip,GO Census Tract,GO X Coordinate,GO Y Coordinate,latitude,longitude
503,20155036001,6,BURGLARY OF VEHICLE           ,Theft,16-Aug-15,10033 WOODLAND VILLAGE DR                                                                           ,N,19-Aug-15,A,78750,204.05,3096087,10137484,30.452687,-97.79566553
504,20155009082,5,THEFT OF AUTO PARTS           ,Theft,4-Mar-15,10036 ALY MAY DR                                                                                    ,N,12-Mar-15,F,78748,24.21,3091247,10034241,30.16956224,-97.81834673
505,20158001513,1,BURGLARY OF VEHICLE           ,Theft,5-May-15,1003 BERRYWOOD DR                                                                                   ,,,E,78753,18.32,3137478,10112286,35.5754973,-97.4123123
506,20155052415,4,THEFT                         ,Theft,30-Nov-15,1003 COLLINGSWORTH DR                                                                               ,,,E,78753,18.33,3131982,10103301,30.3564125,-97.68444837
507,20151390523,5,BURGLARY NON RESIDENCE        ,Burglary,19-May-15,1003 COTTAGE BANK TRL                                                                               ,N,15-Jun-15,F,78748,24.21,3093981,10035807,52.8126777,-0.2144802
508,20155021729,9,BURGLARY OF VEHICLE           ,Theft,21-May-15,1003 E 38TH ST                                                                                      ,N,1-Jun-15,B,78705,4.01,3120651,10080684,44.93406198,-93.2597791
509,20155048231,4,THEFT FROM AUTO               ,Theft,2-Nov-15,1003 FAUNTLEROY TRL                                                                                 ,N,2-Nov-15,E,78758,18.22,3128739,10110742,30.3770375,-97.69413019
510,20155005192,7,THEFT OF LICENSE PLATE        ,Theft,5-Feb-15,1003 JUSTIN LN                                                                                      ,N,9-Feb-15,I,78757,15.05,3120345,10096167,36.92668348,-77.82104338
511,20155009892,7,BURGLARY OF VEHICLE           ,Theft,9-Mar-15,1003 JUSTIN LN                                                                                      ,N,8-Apr-15,I,78757,15.05,3120345,10096167,36.92668348,-77.82104338
512,20155012094,7,THEFT                         ,Theft,23-Mar-15,1003 JUSTIN LN                                                                                      ,N,31-Mar-15,I,78757,15.05,3120345,10096167,36.92668348,-77.82104338
513,20158002320,7,BURGLARY OF VEHICLE           ,Theft,12-Jul-15,1003 JUSTIN LN                                                                                      ,N,21-Jul-15,I,78757,15.05,3120345,10096167,36.92668348,-77.82104338
514,20158002328,7,THEFT OF BICYCLE              ,Theft,13-Jul-15,1003 JUSTIN LN                                                                                      ,N,17-Jul-15,I,78757,15.05,3120345,10096167,36.92668348,-77.82104338
515,20152171290,7,BREACH OF COMPUTER SECURITY   ,Theft,5-Aug-15,1003 JUSTIN LN                                                                                      ,N,21-Oct-15,I,78757,15.05,3120345,10096167,36.92668348,-77.82104338
516,20152960604,7,BURGLARY NON RESIDENCE        ,Burglary,23-Oct-15,1003 JUSTIN LN                                                                                      ,N,13-Nov-15,I,78757,15.05,3120345,10096167,36.92668348,-77.82104338
517,20155009605,9,THEFT OF BICYCLE              ,Theft,7-Mar-15,1003 MAUFRAIS ST                                                                                    ,N,2-Apr-15,B,78703,12,3109630,10074252,30.277993,-97.75740711
518,20155051525,7,THEFT OF LICENSE PLATE        ,Theft,23-Nov-15,1003 RUTH AVE                                                                                       ,N,26-Nov-15,I,78757,15.05,3119851,10095566,43.022642,-76.131162
519,20152240683,4,BURGLARY OF VEHICLE           ,Theft,12-Aug-15,1003 RUTLAND DR                                                                                     ,N,18-Aug-15,E,78758,18.19,3126018,10107207,32.52203231,-82.90696243
520,2015951236,3,BURGLARY OF RESIDENCE         ,Burglary,5-Apr-15,1003 VALDEZ ST                                                                                      ,N,14-Apr-15,H,78741,23.12,3130088,10057996,30.231965,-97.69380483
521,20152211216,3,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,10-Aug-15,1003 VALDEZ ST                                                                                      ,N,18-Aug-15,H,78741,23.12,3130088,10057996,30.231965,-97.69380483
522,20155036646,3,BURGLARY OF VEHICLE           ,Theft,20-Aug-15,1003 VASQUEZ ST                                                                                     ,N,21-Sep-15,H,78741,23.12,3130316,10057821,30.231464,-97.693083
523,20155021843,9,THEFT                         ,Theft,21-May-15,1003 W 26TH ST                                                                                      ,N,2-Jun-15,B,78705,6.03,3112557,10078930,41.59540854,-93.65203642
524,20152020171,9,AUTO THEFT                    ,Auto Theft,21-Jul-15,1003 W 26TH ST                                                                                      ,N,21-Jul-15,B,78705,6.03,3112557,10078930,41.59540854,-93.65203642
525,20153131338,4,BURGLARY OF RESIDENCE         ,Burglary,9-Nov-15,1003 WINDY TRL                                                                                      ,N,11-Nov-15,E,78758,18.22,3128787,10111091,30.3779965,-97.6939645
526,20151800477,2,BURGLARY NON RESIDENCE        ,Burglary,29-Jun-15,10041 OLD LOCKHART RD                                                                               ,N,22-Jul-15,F,78747,24.26,3108633,10025117,29.9463534,-97.7941355
527,2015250657,4,AUTO THEFT                    ,Auto Theft,25-Jan-15,1004 BIRD CREEK DR                                                                                  ,N,27-Jan-15,E,78758,18.22,3127675,10108816,30.371796,-97.69761514
528,20155006541,4,BURGLARY OF VEHICLE           ,Theft,15-Feb-15,1004 CRIPPLE CREEK DR                                                                               ,N,16-Feb-15,E,78758,18.22,3127941,10109332,33.98551859,-83.9872585
529,20155049438,5,THEFT OF BICYCLE              ,Theft,9-Nov-15,1004 LUND ST                                                                                        ,N,10-Nov-15,D,78704,13.03,3105720,10067789,30.2604115,-97.77025991
530,20153000688,5,BURGLARY OF RESIDENCE         ,Burglary,27-Oct-15,1004 MINTURN LN                                                                                     ,N,29-Oct-15,F,78748,24.23,3094742,10037745,30.1785475,-97.80715951
531,20155017229,1,THEFT                         ,Theft,23-Apr-15,1004 OLIVE ST                                                                                       ,N,18-Jun-15,C,78702,8.04,3118541,10071909,34.0401395,-118.2615609
532,20152091239,3,BURGLARY OF RESIDENCE         ,Burglary,28-Jul-15,1004 TERRELL HILL DR                                                                                ,N,3-Aug-15,D,78704,13.07,3106816,10059341,30.23718,-97.76734946
533,20155049487,1,THEFT                         ,Theft,10-Nov-15,1004 WALTER ST                                                                                      ,N,14-Mar-16,C,78702,8.02,3123832,10070864,38.21869,-91.16872194
534,20152501503,9,BURGLARY NON RESIDENCE        ,Burglary,7-Sep-15,1004 WEST AVE                                                                                       ,N,22-Sep-15,G,78701,11,3112202,10073099,40.79778515,-124.1482232
535,20155001808,7,THEFT                         ,Theft,14-Jan-15,10050 GREAT HILLS TRL                                                                               ,N,4-Feb-15,A,78759,17.53,3113682,10116645,30.3939311,-97.7415752
536,20155022768,7,BURGLARY OF VEHICLE           ,Theft,28-May-15,10050 GREAT HILLS TRL                                                                               ,N,9-Jun-15,A,78759,17.53,3113682,10116645,30.3939311,-97.7415752
537,20158002017,7,THEFT OF BICYCLE              ,Theft,16-Jun-15,10050 GREAT HILLS TRL                                                                               ,N,14-Jul-15,A,78759,17.53,3113682,10116645,30.3939311,-97.7415752
538,20155027220,7,THEFT OF BICYCLE              ,Theft,23-Jun-15,10050 GREAT HILLS TRL                                                                               ,N,2-Jul-15,A,78759,17.53,3113682,10116645,30.3939311,-97.7415752
539,20152060795,7,AUTO THEFT                    ,Auto Theft,25-Jul-15,10050 GREAT HILLS TRL                                                                               ,N,27-Jul-15,A,78759,17.53,3113682,10116645,30.3939311,-97.7415752
540,20155048451,7,BURGLARY OF VEHICLE           ,Theft,3-Nov-15,10050 GREAT HILLS TRL                                                                               ,N,4-Nov-15,A,78759,17.53,3113682,10116645,30.3939311,-97.7415752
541,20155048487,7,BURGLARY OF VEHICLE           ,Theft,3-Nov-15,10050 GREAT HILLS TRL                                                                               ,N,4-Nov-15,A,78759,17.53,3113682,10116645,30.3939311,-97.7415752
542,20152290555,2,BURGLARY OF RESIDENCE         ,Burglary,17-Aug-15,1005 AUSTIN HIGHLANDS BLVD                                                                          ,C,18-Aug-15,F,78745,24.1,3099388,10046068,30.201141,-97.79184942
543,20151590826,9,BURG NON RESIDENCE SHEDS      ,Burglary,8-Jun-15,1005 E 53RD ST                                                                                      ,N,11-Jun-15,I,78751,3.04,3124088,10086876,44.90697604,-93.25988229
544,20155031750,1,BURGLARY OF VEHICLE           ,Theft,21-Jul-15,1005 HOLLYBLUFF ST                                                                                  ,N,22-Jul-15,E,78753,18.33,3134509,10107289,30.367149,-97.67608132
545,20156901093,5,THEFT                         ,Theft,1-Dec-15,1005 KINNEY AVE                                                                                     ,N,3-Dec-15,D,78704,13.03,3107448,10066749,30.25760808,-97.76474859
546,20153620791,1,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault,28-Dec-15,1005 PEGGOTTY PL                                                                                    ,C,7-Jan-16,E,78753,18.35,3138427,10114601,30.387024,-97.66310757
547,2015410596,7,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault,10-Feb-15,1005 RUTH AVE                                                                                       ,C,16-Feb-15,I,78757,15.05,3119787,10095598,43.022642,-76.131162
548,2015101084,3,AUTO THEFT                    ,Auto Theft,10-Jan-15,1005 SPRINGDALE RD                                                                                  ,N,13-Aug-15,C,78721,21.11,3129383,10070279,41.6717497,-72.6711891
549,20155028893,3,THEFT                         ,Theft,3-Jul-15,1005 SPRINGDALE RD                                                                                  ,N,13-Oct-15,C,78721,21.11,3129383,10070279,41.6717497,-72.6711891
550,20155028853,3,THEFT                         ,Theft,3-Jul-15,1005 VALDEZ ST                                                                                      ,N,28-Jul-15,H,78741,23.12,3130064,10057954,30.231856,-97.69390004
551,20155028854,3,THEFT                         ,Theft,3-Jul-15,1005 VALDEZ ST                                                                                      ,O,8-Oct-15,H,78741,23.12,3130064,10057954,30.231856,-97.69390004
552,20153210477,3,AUTO THEFT                    ,Auto Theft,17-Nov-15,1005 VALDEZ ST                                                                                      ,N,30-Dec-15,H,78741,23.12,3130064,10057954,30.231856,-97.69390004
553,20151740925,4,BURGLARY OF RESIDENCE         ,Burglary,23-Jun-15,1005 WAGON TRL                                                                                      ,N,2-Jul-15,E,78758,18.22,3128894,10111589,45.21751227,-87.03627626
554,2015301493,2,BURGLARY OF RESIDENCE         ,Burglary,31-Jan-15,1005 W STASSNEY LN                                                                                  ,N,9-Feb-15,F,78745,24.1,3101058,10049258,30.209594,-97.78659322
555,20151161696,2,AGG ASSAULT                   ,Agg Assault,26-Apr-15,1005 W STASSNEY LN                                                                                  ,N,7-May-15,F,78745,24.1,3101058,10049258,30.209594,-97.78659322
556,2015491287,3,AUTO THEFT                    ,Auto Theft,18-Feb-15,1006 BANISTER LN                                                                                    ,C,19-Feb-15,D,78704,13.07,3104654,10056527,30.229575,-97.774426
557,20155020452,3,BURGLARY OF VEHICLE           ,Theft,13-May-15,1006 BANISTER LN                                                                                    ,N,14-May-15,D,78704,13.07,3104654,10056527,30.229575,-97.774426
558,20155033642,3,BURGLARY OF VEHICLE           ,Theft,1-Aug-15,1006 BANISTER LN                                                                                    ,N,5-Aug-15,D,78704,13.07,3104654,10056527,30.229575,-97.774426
559,20155033643,3,BURGLARY OF VEHICLE           ,Theft,1-Aug-15,1006 BANISTER LN                                                                                    ,N,5-Aug-15,D,78704,13.07,3104654,10056527,30.229575,-97.774426
560,20155033641,3,BURGLARY OF VEHICLE           ,Theft,1-Aug-15,1006 BANISTER LN                                                                                    ,N,5-Aug-15,D,78704,13.07,3104654,10056527,30.229575,-97.774426
561,20155038485,3,THEFT OF LICENSE PLATE        ,Theft,31-Aug-15,1006 BANISTER LN                                                                                    ,N,2-Sep-15,D,78704,13.07,3104654,10056527,30.229575,-97.774426
562,20155049217,3,BURGLARY OF VEHICLE           ,Theft,7-Nov-15,1006 BANISTER LN                                                                                    ,N,10-Dec-15,D,78704,13.07,3104654,10056527,30.229575,-97.774426
563,20158004413,3,THEFT OF BICYCLE              ,Theft,9-Dec-15,1006 BANISTER LN                                                                                    ,N,15-Dec-15,D,78704,13.07,3104654,10056527,30.229575,-97.774426
564,20151540807,4,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,3-Jun-15,1006 BIRD CREEK DR                                                                                  ,N,24-Jun-15,E,78758,18.22,3127625,10108842,30.371911,-97.697771
565,20151981064,2,THEFT OF LICENSE PLATE        ,Theft,17-Jul-15,1006 BODARK LN                                                                                      ,N,17-Jul-15,F,78745,24.24,3097983,10044117,30.195886,-97.79646636
566,2015290727,1,THEFT                         ,Theft,29-Jan-15,1006 CONGRESS AVE                                                                                   ,N,2-Feb-15,G,78701,11,3114627,10072257,30.27198841,-97.74147557
567,20158003526,3,THEFT                         ,Theft,9-Oct-15,1006 EMERALD WOOD DR                                                                                ,N,13-Oct-15,D,78745,20.03,3101786,10051611,30.2162465,-97.78386866
568,2015511436,7,BURGLARY OF VEHICLE           ,Theft,20-Feb-15,1006 E YAGER LN                                                                                     ,C,13-Mar-15,E,78753,18.39,3139640,10116240,30.391435,-97.65921468
569,20151220255,7,THEFT FROM AUTO               ,Theft,2-May-15,1006 E YAGER LN                                                                                     ,N,6-May-15,E,78753,18.39,3139640,10116240,30.391435,-97.65921468
570,20153081788,7,THEFT                         ,Theft,4-Nov-15,1006 E YAGER LN                                                                                     ,N,16-Nov-15,E,78753,18.39,3139640,10116240,30.391435,-97.65921468
571,2015180578,3,BURGLARY OF RESIDENCE         ,Burglary,18-Jan-15,1006 JUANITA ST                                                                                     ,N,3-Mar-15,D,78704,13.07,3107333,10061211,30.35584963,-88.69793198
572,20158000999,5,BURGLARY OF VEHICLE           ,Theft,28-Mar-15,1006 KAVANAGH DR                                                                                    ,N,31-Mar-15,F,78748,24.23,3095075,10038246,30.179923,-97.8060915
573,20151141721,7,BURGLARY OF RESIDENCE         ,Burglary,24-Apr-15,1006 MARKHAM LN                                                                                     ,N,29-Apr-15,E,78753,18.39,3139693,10116759,30.3928345,-97.65892041
574,20152630658,9,AUTO THEFT                    ,Auto Theft,20-Sep-15,1006 REAGAN TER                                                                                     ,N,20-Sep-15,H,78704,14.02,3115018,10062104,30.2442745,-97.74130266
575,20151480730,2,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,28-May-15,1006 STONEOAK LN                                                                                    ,C,1-Jun-15,F,78745,24.24,3098560,10044684,30.197398,-97.79456009
576,20155044768,9,THEFT                         ,Theft,9-Oct-15,1007 E 41ST ST                                                                                      ,N,22-Oct-15,B,78751,3.02,3121409,10081820,36.10444633,-95.97978433
577,201541122,4,BURGLARY OF RESIDENCE         ,Burglary,4-Jan-15,1007 E RUNDBERG LN                                                                                  ,N,15-Jan-15,E,78753,18.13,3132082,10103006,30.355573,-97.6841
578,20155004537,4,BURGLARY OF VEHICLE           ,Theft,2-Feb-15,1007 E RUNDBERG LN                                                                                  ,N,4-Feb-15,E,78753,18.13,3132082,10103006,30.355573,-97.6841
579,20155004470,4,BURGLARY OF VEHICLE           ,Theft,2-Feb-15,1007 E RUNDBERG LN                                                                                  ,N,4-Feb-15,E,78753,18.13,3132082,10103006,30.355573,-97.6841
580,20155017407,4,THEFT OF BICYCLE              ,Theft,24-Apr-15,1007 E RUNDBERG LN                                                                                  ,N,27-Apr-15,E,78753,18.13,3132082,10103006,30.355573,-97.6841
581,20151231514,4,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,3-May-15,1007 E RUNDBERG LN                                                                                  ,O,8-May-15,E,78753,18.13,3132082,10103006,30.355573,-97.6841
582,20155026680,4,THEFT FROM AUTO               ,Theft,20-Jun-15,1007 E RUNDBERG LN                                                                                  ,N,24-Jun-15,E,78753,18.13,3132082,10103006,30.355573,-97.6841
583,20151800346,4,AUTO THEFT                    ,Auto Theft,29-Jun-15,1007 E RUNDBERG LN                                                                                  ,N,30-Jun-15,E,78753,18.13,3132082,10103006,30.355573,-97.6841
584,20152050536,4,BURGLARY OF RESIDENCE         ,Burglary,24-Jul-15,1007 E RUNDBERG LN                                                                                  ,N,13-Oct-15,E,78753,18.13,3132082,10103006,30.355573,-97.6841
585,20155042796,4,THEFT                         ,Theft,28-Sep-15,1007 E RUNDBERG LN                                                                                  ,N,23-Nov-15,E,78753,18.13,3132082,10103006,30.355573,-97.6841
586,20153050527,4,AGG ASSAULT                   ,Agg Assault,1-Nov-15,1007 E RUNDBERG LN                                                                                  ,O,13-Nov-15,E,78753,18.13,3132082,10103006,30.355573,-97.6841
587,20153491286,2,BURGLARY OF RESIDENCE         ,Burglary,15-Dec-15,1007 HILLSIDE OAKS DR                                                                               ,N,16-Dec-15,F,78745,24.24,3098324,10044328,30.196429,-97.79535756
588,2015801312,4,BURGLARY OF RESIDENCE         ,Burglary,21-Mar-15,1007 QUAIL PARK DR                                                                                  ,C,30-Mar-15,E,78758,18.19,3126464,10105456,30.3626635,-97.7017401
589,20155008108,9,THEFT OF BICYCLE              ,Theft,25-Feb-15,1007 S CONGRESS AVE                                                                                 ,N,26-Feb-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
590,20155008803,9,THEFT OF BICYCLE              ,Theft,2-Mar-15,1007 S CONGRESS AVE                                                                                 ,N,11-Mar-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
591,20155014221,9,THEFT OF BICYCLE              ,Theft,5-Apr-15,1007 S CONGRESS AVE                                                                                 ,N,25-May-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
592,20155014487,9,THEFT FROM AUTO               ,Theft,7-Apr-15,1007 S CONGRESS AVE                                                                                 ,N,20-Apr-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
593,20158001187,9,THEFT OF BICYCLE              ,Theft,12-Apr-15,1007 S CONGRESS AVE                                                                                 ,N,28-Apr-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
594,20158001666,9,THEFT OF BICYCLE              ,Theft,17-May-15,1007 S CONGRESS AVE                                                                                 ,C,1-Jun-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
595,20155021266,9,THEFT                         ,Theft,18-May-15,1007 S CONGRESS AVE                                                                                 ,N,20-Jan-16,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
596,20155021778,9,THEFT OF BICYCLE              ,Theft,21-May-15,1007 S CONGRESS AVE                                                                                 ,N,22-Jun-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
597,20155024780,9,THEFT OF LICENSE PLATE        ,Theft,9-Jun-15,1007 S CONGRESS AVE                                                                                 ,N,11-Jun-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
598,20152061465,9,AUTO THEFT                    ,Auto Theft,25-Jul-15,1007 S CONGRESS AVE                                                                                 ,N,31-Jul-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
599,20153120825,9,AUTO THEFT                    ,Auto Theft,8-Nov-15,1007 S CONGRESS AVE                                                                                 ,N,10-Nov-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
600,20153210990,9,AUTO THEFT                    ,Auto Theft,17-Nov-15,1007 S CONGRESS AVE                                                                                 ,N,23-Nov-15,H,78704,14.01,3113071,10065639,26.44663119,-80.09233607
601,2015140571,7,AUTO THEFT                    ,Auto Theft,14-Jan-15,1007 W ANDERSON LN                                                                                  ,N,16-Jan-15,I,78757,15.04,3122150,10100253,30.3602121,-97.7390671
602,20155032233,2,THEFT OF BICYCLE              ,Theft,23-Jul-15,1007 W DITTMAR RD                                                                                   ,N,29-Jul-15,F,78748,24.23,3096715,10040200,30.1851276,-97.8008318
603,20152571294,3,THEFT FROM BUILDING           ,Theft,14-Sep-15,1008 AIRPORT BLVD                                                                                   ,N,7-Dec-15,C,78702,21.11,3129785,10067977,28.09149004,-80.62709546
604,20153641364,2,BURGLARY OF RESIDENCE         ,Burglary,30-Dec-15,1008 CEDAR GLN                                                                                      ,N,31-Dec-15,D,78745,24.1,3101168,10050167,0,0
605,20151170822,9,THEFT BY SHOPLIFTING          ,Theft,27-Apr-15,1008 E 41ST ST                                                                                      ,C,29-Apr-15,B,78751,3.02,3121527,10081889,36.104284,-95.9797294
606,20155019971,1,BURGLARY OF VEHICLE           ,Theft,10-May-15,1008 E 7TH ST                                                                                       ,N,12-May-15,G,78702,9.01,3118105,10070059,30.265916,-97.730845
607,20155001588,1,THEFT OF METAL                ,Theft,12-Jan-15,1008 GLEN OAKS CT                                                                                   ,N,28-Jan-15,C,78702,8.02,3124255,10071201,30.2686345,-97.71132179
608,20152801427,8,AUTO THEFT                    ,Auto Theft,7-Oct-15,1008 MOPAC CIR                                                                                      ,N,9-Oct-15,D,78746,19.1,3101168,10069824,30.26641743,-97.78399543
609,20152311194,4,THEFT                         ,Theft,19-Aug-15,1008 N MEADOWS DR                                                                                   ,N,26-Aug-15,E,78758,18.22,3128522,10110597,39.4192174,-104.8895758
610,2015390470,4,AUTO THEFT                    ,Auto Theft,8-Feb-15,1008 REINLI ST                                                                                      ,N,10-Feb-15,I,78723,21.05,3125424,10089289,30.318616,-97.7060831
611,2015911960,4,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,1-Apr-15,1008 REINLI ST                                                                                      ,N,11-Apr-15,I,78723,21.05,3125424,10089289,30.318616,-97.7060831
612,20151680251,9,BURGLARY NON RESIDENCE        ,Burglary,17-Jun-15,1008 W 25TH HALF ST                                                                                 ,N,23-Jun-15,B,78705,6.03,3112396,10078764,0,0
613,20155049094,4,THEFT                         ,Theft,6-Nov-15,1008 WEEPING WILLOW DR                                                                              ,N,18-Nov-15,E,78753,18.13,3130597,10099733,36.69738405,-76.19968467
614,20155045840,7,THEFT OF LICENSE PLATE        ,Theft,16-Oct-15,1009 ARCADIA AVE                                                                                    ,N,17-Oct-15,I,78757,15.05,3119362,10094360,40.71243533,-73.58399601
615,2015430962,4,AGG ASLT STRANGLE/SUFFOCATE   ,Agg Assault,12-Feb-15,1009 BIRD CREEK DR                                                                                  ,N,18-Mar-15,E,78758,18.22,3127515,10108691,30.3714795,-97.69816158
616,20151070149,4,BURGLARY OF RESIDENCE         ,Burglary,17-Apr-15,1009 BIRD CREEK DR                                                                                  ,N,17-Apr-15,E,78758,18.22,3127515,10108691,30.3714795,-97.69816158
617,20155027643,4,THEFT                         ,Theft,25-Jun-15,1009 BIRD CREEK DR                                                                                  ,N,22-Jul-15,E,78758,18.22,3127515,10108691,30.3714795,-97.69816158
618,20155039237,7,BURGLARY OF VEHICLE           ,Theft,5-Sep-15,1009 CASSAT CV                                                                                      ,N,7-Sep-15,E,78753,18.39,3141426,10120721,30.403577,-97.6531944
619,20155023730,1,THEFT                         ,Theft,2-Jun-15,1009 E 11TH ST                                                                                      ,N,7-Jul-15,G,78702,9.01,3118309,10071316,29.30297935,-94.77813653
620,20155027825,9,THEFT                         ,Theft,26-Jun-15,1009 E 40TH ST                                                                                      ,N,23-Jul-15,B,78751,3.02,3121384,10081280,32.05055841,-81.08554294
621,20155024623,9,THEFT                         ,Theft,8-Jun-15,1009 E 43RD ST                                                                                      ,N,8-Jul-15,B,78751,3.02,3121408,10083165,39.34337975,-76.60027818
622,20155023763,9,BURGLARY OF VEHICLE           ,Theft,2-Jun-15,1009 EDGECLIFF TER                                                                                  ,N,16-Jun-15,H,78704,14.02,3116011,10064181,30.249891,-97.737911
623,20155051083,9,BURGLARY OF VEHICLE           ,Theft,19-Nov-15,1009 EDGECLIFF TER                                                                                  ,N,10-Dec-15,H,78704,14.02,3116011,10064181,30.249891,-97.737911
624,20155054391,9,BURGLARY OF VEHICLE           ,Theft,13-Dec-15,1009 EDGECLIFF TER                                                                                  ,N,21-Jan-16,H,78704,14.02,3116011,10064181,30.249891,-97.737911
625,20158001435,9,THEFT FROM BUILDING           ,Theft,28-Apr-15,1009 ELM ST                                                                                         ,N,1-May-15,B,78703,12,3109411,10074511,32.7840587,-96.7866615
626,20155056014,1,THEFT OF AUTO PARTS           ,Theft,23-Dec-15,1009 FLORADALE DR                                                                                   ,N,28-Dec-15,E,78753,18.33,3134102,10106050,30.3638115,-97.67747092
627,20151850587,4,AUTO THEFT                    ,Auto Theft,4-Jul-15,1009 GLAZIER CIR                                                                                    ,N,4-Jul-15,E,78753,18.33,3133186,10105286,30.3617455,-97.68039773
628,20151251272,1,AUTO THEFT                    ,Auto Theft,5-May-15,1009 NILE ST                                                                                        ,N,7-May-15,C,78702,8.02,3123494,10070897,51.5294613,-0.0873771
629,20152060562,4,AUTO THEFT                    ,Auto Theft,25-Jul-15,1009 RUTLAND DR                                                                                     ,N,25-Jul-15,E,78758,18.19,3125816,10107062,32.52206922,-82.90700271
630,20155028996,7,BURGLARY OF VEHICLE           ,Theft,4-Jul-15,1009 TAULBEE LN                                                                                     ,N,9-Jul-15,I,78757,15.04,3121676,10099403,30.346327,-97.7173747
631,2015291527,9,BURGLARY OF VEHICLE           ,Theft,30-Jan-15,1009 W 26TH ST                                                                                      ,N,5-Feb-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
632,20155010308,9,THEFT                         ,Theft,11-Mar-15,1009 W 26TH ST                                                                                      ,N,13-Mar-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
633,20155013400,9,THEFT OF BICYCLE              ,Theft,31-Mar-15,1009 W 26TH ST                                                                                      ,N,1-Apr-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
634,20155016627,9,THEFT OF BICYCLE              ,Theft,20-Apr-15,1009 W 26TH ST                                                                                      ,N,21-Apr-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
635,20155026897,9,BURGLARY OF VEHICLE           ,Theft,22-Jun-15,1009 W 26TH ST                                                                                      ,N,25-Jun-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
636,20151960790,9,BURGLARY NON RESIDENCE        ,Burglary,15-Jul-15,1009 W 26TH ST                                                                                      ,N,31-Jul-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
637,20158003097,9,THEFT OF BICYCLE              ,Theft,8-Sep-15,1009 W 26TH ST                                                                                      ,N,13-Oct-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
638,20155040288,9,THEFT OF BICYCLE              ,Theft,12-Sep-15,1009 W 26TH ST                                                                                      ,N,16-Sep-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
639,20152820873,9,AUTO THEFT                    ,Auto Theft,9-Oct-15,1009 W 26TH ST                                                                                      ,N,12-Oct-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
640,20152820646,9,AUTO THEFT                    ,Auto Theft,9-Oct-15,1009 W 26TH ST                                                                                      ,C,12-Oct-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
641,20155047695,9,THEFT OF BICYCLE              ,Theft,28-Oct-15,1009 W 26TH ST                                                                                      ,N,29-Oct-15,B,78705,6.03,3112427,10078903,38.29382667,-104.6211389
642,20155016475,2,THEFT                         ,Theft,19-Apr-15,1009 W DITTMAR RD                                                                                   ,N,28-Apr-15,F,78748,24.23,3096392,10039911,30.1852431,-97.8014613
643,20155023335,2,THEFT                         ,Theft,31-May-15,1009 W DITTMAR RD                                                                                   ,N,2-Jun-15,F,78748,24.23,3096392,10039911,30.1852431,-97.8014613
644,20152181212,2,BURGLARY OF VEHICLE           ,Theft,6-Aug-15,1009 W DITTMAR RD                                                                                   ,N,7-Aug-15,F,78748,24.23,3096392,10039911,30.1852431,-97.8014613
645,20158002801,2,THEFT                         ,Theft,16-Aug-15,1009 W DITTMAR RD                                                                                   ,N,20-Aug-15,F,78748,24.23,3096392,10039911,30.1852431,-97.8014613
646,20155038443,2,THEFT                         ,Theft,31-Aug-15,1009 W DITTMAR RD                                                                                   ,N,1-Sep-15,F,78748,24.23,3096392,10039911,30.1852431,-97.8014613
647,20152441500,2,AGG ASSAULT FAM/DATE VIOLENCE ,Agg Assault,1-Sep-15,1009 W DITTMAR RD                                                                                   ,C,3-Sep-15,F,78748,24.23,3096392,10039911,30.1852431,-97.8014613
